ra,dec,redshift,class
189.4971499,-0.110585473,0.1383053,GALAXY
225.5292533,-0.029787764,-0.000197667,STAR
225.4943556,-0.114316909,0.04019753,GALAXY
145.2885765,0.34651158,0.06460119,GALAXY
145.2928209,0.376326323,0.000213372,STAR
145.5938073,0.278308382,1.4047,QSO
145.6372746,0.373311363,-3.48E-05,STAR
145.5940127,0.309420164,0.04570889,GALAXY
145.7652334,0.300216536,0.000126068,STAR
145.7751216,0.320237982,0.02492348,GALAXY
145.8001801,0.414171694,0.02524959,GALAXY
145.8265443,0.373109947,0.02156401,GALAXY
145.9479709,0.212025289,0.1435671,GALAXY
146.0846626,0.257262547,0.000343345,STAR
146.1949499,0.284978795,0.000722066,STAR
146.5039178,0.413836095,-5.47E-05,STAR
146.7859464,0.283566403,0.000887095,STAR
146.8769253,0.361581671,0.1258487,GALAXY
146.8877424,0.217453981,0.06296776,GALAXY
146.9576557,0.39335311,0.06987419,GALAXY
147.1406214,0.41622499,1.487651,QSO
147.1928883,0.271932852,0.02016207,GALAXY
147.1283102,0.369214353,0.06984089,GALAXY
147.1505833,0.416565393,0.06453946,GALAXY
147.2388291,0.373755469,0.5838438,QSO
147.3055567,0.217659364,0.0199993,GALAXY
147.3092768,0.344253552,0.07294767,GALAXY
147.3267558,0.245529517,0.09284572,GALAXY
147.3940442,0.286559881,0.000909811,STAR
147.372674,0.24259471,0.06938305,GALAXY
147.3915089,0.325893925,0.000379827,STAR
147.4710386,0.315045767,0.06343265,GALAXY
147.4798277,0.32340536,0.06262219,GALAXY
147.7792915,0.22629139,0.07421976,GALAXY
147.86459,0.255910737,0.0858379,GALAXY
147.895256,0.255656057,0.08539967,GALAXY
147.9453494,0.330468514,0.0844093,GALAXY
148.0481662,0.31109213,0.000165076,STAR
148.0587187,0.235931342,0.08517714,GALAXY
148.1345175,0.235816362,0.08571817,GALAXY
148.2130013,0.258008852,-0.000250462,STAR
148.1463653,0.249043875,0.08185273,GALAXY
148.1454086,0.249959208,0.08136201,GALAXY
148.156768,0.308844017,0.07949528,GALAXY
148.3241251,0.414280676,0.000616378,STAR
148.3614816,0.29370134,0.1647461,GALAXY
148.5405835,0.257637113,-0.000119558,STAR
148.5091722,0.239254904,0.06443697,GALAXY
148.607195,0.293083115,0.000666729,STAR
148.6597563,0.225310387,0.000399691,STAR
148.6193353,0.254581836,0.08935121,GALAXY
148.7113005,0.372427881,0.000752324,STAR
186.897308,0.164723511,1.014519,QSO
186.9651101,0.06025305,-0.00019043,STAR
187.0352201,0.024827321,1.25E-05,STAR
187.0578891,0.206948328,9.82E-05,STAR
186.9386993,0.110191762,-6.16E-05,STAR
187.0775073,0.066863296,0.000225421,STAR
187.1130334,0.142407916,0.0229938,GALAXY
187.1489538,0.057705582,-0.000176346,STAR
187.1621283,0.16918748,8.42E-05,STAR
187.168775,0.075951992,0.9141566,QSO
187.2115286,0.170914941,1.29E-05,STAR
187.2450135,0.128414394,0.000481789,STAR
187.2594741,0.200053682,0.1100293,GALAXY
187.3519077,0.133947998,-5.06E-05,STAR
187.3566143,0.130543526,0.1533793,GALAXY
187.3665794,0.023710364,7.82E-05,STAR
187.4201384,0.047627439,2.56E-05,STAR
187.3740316,0.053786699,0.00075669,STAR
187.4951842,0.027236403,0.008045804,GALAXY
187.5436682,0.039136111,0.000515816,STAR
187.6035387,0.165235364,1.166725,QSO
187.6018512,0.093171088,0.07950422,GALAXY
187.665038,0.00746882,0.000187349,STAR
187.7302135,0.096357847,6.18E-05,STAR
187.7893198,0.196464267,0.000371354,STAR
187.678571,0.193244245,-0.000144436,STAR
187.7496307,0.052753592,0.07963099,GALAXY
187.763132,0.04897619,0.04150943,GALAXY
187.9104934,0.176460513,-0.000102326,STAR
187.8938144,0.0359266,0.000408897,STAR
187.9265256,0.202503974,9.59E-05,STAR
187.9679871,0.038183832,0.000134002,STAR
187.9739806,0.184403285,0.000212724,STAR
188.0060071,0.166595455,0.000288391,STAR
188.0262447,0.205461533,0.000223921,STAR
188.0666001,0.130820324,5.3E-05,STAR
188.0724925,0.048761529,0.000557643,STAR
188.021513,0.01154042,0.1347296,GALAXY
188.0590048,0.053320239,0.09066118,GALAXY
188.0926808,0.011777979,0.04419503,GALAXY
188.0927427,0.010548373,0.04366594,GALAXY
188.0957304,0.031873344,0.08114808,GALAXY
188.2501548,0.083273568,-1.31E-05,STAR
188.1287185,0.067172008,0.09125175,GALAXY
188.2454069,0.107692723,-3.05E-05,STAR
188.3892944,0.032204112,0.000215729,STAR
188.4001974,0.062375951,-0.000210605,STAR
188.295653,0.081660214,0.07542984,GALAXY
188.3587279,0.013439078,0.09203969,GALAXY
188.4089115,0.193242392,4.32E-05,STAR
148.885251,1.14428105,0.000319817,STAR
148.9388748,1.097077173,-0.000166038,STAR
148.9472527,1.124647806,0.00023659,STAR
148.9448489,1.125628068,0.04636251,GALAXY
149.0991076,1.149997747,0.1098269,GALAXY
149.151841,1.136971169,0.000217851,STAR
149.1790436,1.180089721,0.000112022,STAR
149.1889571,1.087657086,-9.09E-05,STAR
149.2159159,1.126488902,9.61E-05,STAR
149.2324048,1.079607616,0.000121236,STAR
149.2951705,1.140159762,0.06655637,GALAXY
149.1613889,1.092882123,0.06251667,GALAXY
149.19394,1.070187699,0.06268962,GALAXY
149.205826,1.120501085,0.04704995,GALAXY
149.2805327,1.180191964,0.08035871,GALAXY
149.2783934,1.165870223,0.06325846,GALAXY
149.3236855,1.111544249,0.000173322,STAR
149.3745698,1.134387687,-7.38E-05,STAR
149.4182723,1.089208417,0.000300759,STAR
149.4371456,1.150025229,3.86E-05,STAR
149.2959414,1.082134353,9.3E-05,STAR
149.3145882,1.159889007,5.95E-05,STAR
149.5066044,1.080012346,-1.93E-05,STAR
149.5442849,1.149066901,0.000324206,STAR
149.5554476,1.17146608,-0.000114046,STAR
149.5608425,1.162739071,0.000330973,STAR
149.5244988,1.109365723,0.08112247,GALAXY
149.5878489,1.093115739,0.1252315,GALAXY
149.6227078,1.053735456,0.000994804,STAR
149.6774956,1.131353088,0.000381501,STAR
149.6055424,1.10396975,0.08074103,GALAXY
149.6115123,1.143745194,-1.16E-05,STAR
149.6251244,1.181984116,0.06204112,GALAXY
149.6593367,1.057980679,0.04639898,GALAXY
149.7042696,1.081261516,0.07933678,GALAXY
149.7071927,1.134397771,0.07991444,GALAXY
149.7093861,1.167546954,0.05644372,GALAXY
149.7159772,1.16210879,0.05667516,GALAXY
149.7173949,1.059200595,0.08135636,GALAXY
149.757516,1.155878957,0.000265042,STAR
149.7873124,1.168168862,-7.99E-05,STAR
149.8382286,1.109638819,-0.000175992,STAR
149.8398546,1.141053497,0.000109734,STAR
149.8624413,1.057752597,-7.25E-06,STAR
149.764147,1.143436816,0.0837414,GALAXY
149.7653103,1.146419809,0.07891145,GALAXY
149.7743613,1.086613888,0.08254219,GALAXY
149.81173,1.137466556,0.08161071,GALAXY
149.8400837,1.196977583,0.09642313,GALAXY
209.9628851,-0.7140132,2.059268,QSO
210.0822371,-0.796642307,1.20881,QSO
210.0980931,-0.635057231,0.1090892,GALAXY
210.2147574,-0.632430429,0.000346897,STAR
210.3479516,-0.684410628,0.000306765,STAR
210.4000509,-0.75989208,3.01E-05,STAR
210.3095572,-0.760298027,2.511341,QSO
210.5714162,-0.745915435,-1.76E-05,STAR
210.7005137,-0.823312849,1.593915,QSO
211.1291885,-0.756213522,0.0540957,GALAXY
211.191245,-0.819206576,0.08377565,GALAXY
211.3288166,-0.653276154,-0.000559592,STAR
211.3507122,-0.79290747,0.04922657,GALAXY
211.3552475,-0.811342597,0.04918197,GALAXY
211.566817,-0.64109888,0.08257761,GALAXY
211.4746732,-0.745416318,0.0592591,GALAXY
211.6932979,-0.788082402,0.1097473,GALAXY
211.7941521,-0.82090053,1.509065,QSO
211.9046336,-0.764767435,0.1046246,GALAXY
211.974979,-0.781528226,-3.82E-05,STAR
212.0021778,-0.821805798,0.0547474,GALAXY
212.0267175,-0.821218921,0.05197871,GALAXY
212.0674535,-0.727881218,0.05215927,GALAXY
212.0802389,-0.648253697,0.05251924,GALAXY
212.0855817,-0.675430631,0.05252395,GALAXY
212.2324024,-0.669767842,0.1452473,GALAXY
212.3567807,-0.759202834,0.000176417,STAR
212.5769442,-0.683165925,1.075157,QSO
212.6118161,-0.832343596,0.02539507,GALAXY
212.5420162,-0.751769034,0.107122,GALAXY
212.5738678,-0.754617837,6.85E-05,STAR
212.6264556,-0.708783286,1.685386,QSO
212.8924873,-0.825423078,-0.000102383,STAR
212.9329838,-0.684110137,0.1368393,GALAXY
212.9539238,-0.706862075,0.1175562,GALAXY
213.1035563,-0.832005451,0.02600801,GALAXY
212.9752922,-0.800035918,0.09775519,GALAXY
212.9945606,-0.653797153,0.8333391,QSO
213.0650072,-0.633022516,0.02559116,GALAXY
213.1011745,-0.732015098,0.05441646,GALAXY
213.2527456,-0.830928349,0.02607814,GALAXY
213.1212119,-0.633484273,0.1361898,GALAXY
213.1473109,-0.661794026,0.07015833,GALAXY
213.3028634,-0.752193668,0.07009463,QSO
213.3346092,-0.693733442,0.1224455,GALAXY
213.454649,-0.775199187,0.1195413,GALAXY
213.4614348,-0.638595198,0.1222172,GALAXY
213.4728148,-0.75755243,0.1181679,GALAXY
213.7342205,-0.690921225,0.1482528,GALAXY
162.4757347,-0.614183163,1.72E-05,STAR
162.4896654,-0.563262537,0.000128778,STAR
162.5136054,-0.448327492,7.85E-05,STAR
162.5209777,-0.457114061,3.09E-05,STAR
162.5275578,-0.441258717,0.000275973,STAR
162.5328501,-0.477225725,0.000812106,STAR
162.4833927,-0.47077103,0.14951,GALAXY
162.5277424,-0.527731705,0.07181372,GALAXY
162.6507077,-0.529910416,3.49E-05,STAR
162.6706115,-0.490093479,-3.51E-05,STAR
162.6905133,-0.48292159,3.33E-05,STAR
162.7034879,-0.538141614,0.000181295,STAR
162.7166523,-0.517624021,1.02E-05,STAR
162.7196814,-0.422541622,2.95E-05,STAR
162.7311411,-0.623484577,-6.46E-05,STAR
162.7559024,-0.589987721,0.000801146,STAR
162.7218554,-0.614763997,0.1147406,GALAXY
162.7996701,-0.470704546,0.000898359,STAR
162.8183306,-0.431337321,0.00016903,STAR
162.896408,-0.604638755,-6.23E-05,STAR
162.9030088,-0.622024634,-0.000115153,STAR
162.8821027,-0.561042283,0.000148292,STAR
162.9134732,-0.580685918,0.07479683,GALAXY
162.930237,-0.445917589,-0.000126373,STAR
162.9529542,-0.537271819,-2.72E-06,STAR
162.9710693,-0.563087827,0.000614883,STAR
163.028252,-0.560794076,0.01846641,GALAXY
163.0510264,-0.532640666,0.001181536,STAR
162.9234656,-0.432545165,0.07494994,GALAXY
162.9378356,-0.437971261,0.07265735,GALAXY
163.1294839,-0.503867232,0.001201092,STAR
163.1490622,-0.615674104,-5.93E-05,STAR
163.1641138,-0.618697159,2.261776,QSO
163.196202,-0.558605762,0.000790222,STAR
163.2025556,-0.550412687,6.05E-05,STAR
163.1019041,-0.500528282,0.07251223,GALAXY
163.1155049,-0.606720629,0.02149814,GALAXY
163.145856,-0.517062808,0.07332443,GALAXY
163.2996661,-0.583335198,0.00097681,STAR
163.2999977,-0.499998831,0.07227067,GALAXY
163.3365032,-0.606386093,0.01849591,GALAXY
163.4098915,-0.467884036,1.839879,QSO
163.6589688,-0.571430207,0.1937813,GALAXY
163.713098,-0.469953555,0.000688281,STAR
163.8051158,-0.572175747,0.000947523,STAR
163.7596361,-0.597607194,0.000172442,STAR
163.8250575,-0.555432143,0.06443468,GALAXY
163.8645762,-0.471310898,1.356743,QSO
164.0138062,-0.57188171,0.000655093,STAR
164.2137686,-0.443991837,0.000207555,STAR
225.6188016,-0.072210636,-0.000139042,STAR
225.6225431,-0.100978628,-0.000169583,STAR
237.7073478,-0.117291126,0.05492734,GALAXY
237.7771828,-0.195780795,0.00053349,STAR
238.0054082,-0.200869374,-6.16E-05,STAR
237.9451444,-0.105170416,0.05442572,GALAXY
237.9592688,-0.063350807,0.1136348,GALAXY
238.0774424,-0.071620168,-0.000193461,STAR
238.1793866,-0.090169126,4.65E-06,STAR
238.2497533,-0.005273599,0.08963996,GALAXY
238.4614771,-0.183671208,-0.00017092,STAR
238.4289557,-0.050724277,0.05351913,GALAXY
238.6994349,-0.170000084,-5.77E-05,STAR
238.8833041,-0.18194798,4.02E-05,STAR
239.0109236,-0.122736899,-5.82E-05,STAR
239.0184017,-0.092310639,0.07758257,GALAXY
239.1120901,-0.02181602,0.04233624,GALAXY
239.1164562,-0.184045577,0.08508994,GALAXY
239.5432297,-0.087878066,0.000163704,STAR
239.5149347,-0.124238867,0.04077013,GALAXY
240.1709784,-0.077268334,0.1559238,GALAXY
242.4331599,-0.115135556,0.005018893,GALAXY
242.4376282,-0.15812041,-0.000117878,STAR
242.4462383,-0.01849816,0.08048908,GALAXY
242.5444719,-0.17694122,0.06935806,GALAXY
242.6807386,-0.1436125,0.1063814,GALAXY
242.7198537,-0.005429333,0.02894331,GALAXY
242.9076618,-0.143806295,-0.000137784,STAR
242.8293513,-0.094371472,0.08993423,GALAXY
242.8443616,-0.075646654,0.06295025,GALAXY
242.8987788,-0.015461914,0.02424059,GALAXY
242.9441022,-0.034451327,0.02408826,GALAXY
243.0763977,-0.051235078,0.06366909,GALAXY
243.2367816,-0.096251267,0.0308672,GALAXY
243.2369873,-0.100190158,0.03052526,GALAXY
243.3856545,-0.058618194,4.55E-05,STAR
243.5422499,-0.037831708,0.05827271,GALAXY
243.5831959,-0.031564126,0.03081088,GALAXY
244.1814839,-0.040762322,0.7860857,QSO
244.2415531,-0.048437835,0.08033779,GALAXY
244.3308692,-0.081992824,0.1081634,GALAXY
244.6352167,-0.07609264,-0.000313783,STAR
244.8755901,-0.038526248,0.07921813,GALAXY
245.1016895,-0.096089299,-0.000130986,STAR
245.3818875,-0.072363893,0.02728706,GALAXY
245.6706406,-0.023516022,-0.00033488,STAR
246.0266354,-0.019341906,0.000201764,STAR
246.3933444,-0.032183036,-0.000208798,STAR
246.6055432,-0.063447731,0.05398665,GALAXY
223.0491155,0.431435445,0.000307912,STAR
223.0540333,0.448209328,-0.0006477,STAR
223.1908404,0.631302514,0.000299452,STAR
223.2414518,0.537311705,1.05E-05,STAR
223.2508805,0.488356564,-7.6E-05,STAR
223.2610156,0.559041949,-8.04E-06,STAR
223.3187306,0.432323614,-0.000129799,STAR
223.322709,0.578090296,2.161713,QSO
223.2987636,0.427167581,7.64E-05,STAR
223.3511007,0.59664188,0.04475124,GALAXY
223.4914321,0.425909964,0.04603937,GALAXY
223.5209142,0.473017958,2.66041,QSO
223.5851248,0.569936812,-2.12E-05,STAR
223.6178647,0.467793661,-0.000139019,STAR
223.6987479,0.576752714,1.91298,QSO
223.7211907,0.592259679,0.000328699,STAR
223.8280769,0.606165184,-2.9E-05,STAR
223.8051267,0.608698995,0.0436254,GALAXY
223.8636583,0.617681914,-0.000130642,STAR
223.9655574,0.45094197,0.6031489,QSO
223.8903396,0.615926901,0.07532337,GALAXY
223.9100786,0.549844005,0.000115738,STAR
224.0340965,0.494240154,-8.65E-05,STAR
224.0847468,0.470076438,-9.74E-05,STAR
224.0940848,0.455338731,0.000219052,STAR
224.1671338,0.47492208,0.000194276,STAR
224.0462042,0.447257976,0.03498629,GALAXY
224.2314458,0.555797156,-0.000162799,STAR
224.3679127,0.492218127,0.000256356,STAR
224.4692456,0.532670431,0.000686585,STAR
224.3795139,0.437444347,0.08371136,GALAXY
224.5028969,0.497600707,-2.15E-05,STAR
224.5064159,0.56837333,-8.45E-05,STAR
224.6975041,0.585524685,4.41E-05,STAR
224.7045764,0.619730819,0.000105197,STAR
224.742357,0.496412899,1.614186,QSO
224.739915,0.439437394,1.520577,QSO
224.8718955,0.555637993,-0.000111526,STAR
224.9593429,0.577381991,-0.000707557,STAR
225.0597643,0.463676133,0.0972218,GALAXY
225.1397102,0.564910265,2.422869,QSO
225.1821245,0.490181572,0.04208763,GALAXY
225.1699301,0.479656817,0.04087759,GALAXY
225.2025046,0.49240852,0.04256609,GALAXY
225.2091807,0.432996689,0.03575706,GALAXY
225.2306761,0.591534438,-3.49E-05,STAR
225.2596272,0.53729227,0.09657628,GALAXY
225.2634464,0.577676712,-9.75E-05,STAR
225.2844984,0.514225011,0.03600679,GALAXY
225.2734588,0.530474258,0.03552287,GALAXY
21.10021968,13.68407232,0.000120019,STAR
21.0999608,13.72372797,0.2555044,QSO
21.25040391,13.63200673,3.54E-05,STAR
21.31370377,13.78974873,-0.000189946,STAR
21.26140211,13.69542217,0.06110639,GALAXY
21.5060154,13.58988655,-0.000124272,STAR
21.52118812,13.72266898,-0.001009761,STAR
21.55603464,13.71200841,-5.93E-05,STAR
21.62364058,13.75178342,0.000133107,STAR
21.87338879,13.66194139,0.8577651,QSO
21.92522709,13.54912084,0.0734743,GALAXY
21.80423498,13.60236687,0.01503815,GALAXY
22.07228175,13.58101535,0.10299,GALAXY
22.08161904,13.5368615,0.102445,GALAXY
22.27142354,13.56523207,-0.000877925,STAR
22.3528995,13.70920592,-0.000365436,STAR
22.29431363,13.71396138,0.1077848,GALAXY
22.50238164,13.67961195,0.04393206,GALAXY
22.67482756,13.611494,-0.000700348,STAR
22.7698414,13.64968164,0.01963193,GALAXY
22.92617792,13.58216138,0.04417825,GALAXY
23.00203439,13.62319908,0.07047854,GALAXY
23.12685639,13.64714156,0.0856397,GALAXY
23.15645269,13.63422263,0.1189164,GALAXY
23.23505929,13.62188624,-0.000219937,STAR
23.2383005,13.52888678,0.07320476,GALAXY
23.24281418,13.56603568,0.3948658,QSO
23.39412743,13.54141219,0.3984252,QSO
23.40572671,13.50811751,-0.000387474,STAR
23.53147687,13.49183829,0.06150585,GALAXY
23.54017158,13.48223813,0.06114325,GALAXY
23.65755881,13.48302116,0.1208085,GALAXY
23.86317026,13.48827758,1.316978,QSO
23.94351704,13.46146176,1.594976,QSO
23.98894379,13.42204901,-0.000425042,STAR
24.1391585,13.55874316,0.1100455,GALAXY
24.59720108,13.42314413,0.07592985,GALAXY
24.68647258,13.46921009,0.1553917,GALAXY
24.70262275,13.44507535,0.1117364,GALAXY
24.70694493,13.41721793,0.08365738,GALAXY
24.62860802,13.52805778,0.1549218,GALAXY
24.74723064,13.352276,0.2433957,QSO
24.98386019,13.42882817,0.09537451,GALAXY
25.00431705,13.46430796,1.297421,QSO
24.92473401,13.45224501,0.1203654,GALAXY
25.01913305,13.41706087,0.04461693,GALAXY
25.11717626,13.38909313,0.4924303,QSO
25.25379223,13.44026172,0.1564699,GALAXY
25.27251252,13.4103445,0.03929089,GALAXY
148.7858019,0.313026527,-9E-05,STAR
148.822844,0.278285268,0.001116531,STAR
148.7298003,0.378657616,0.04619598,GALAXY
148.8037534,0.284823322,0.08773474,GALAXY
148.8256879,0.389318411,0.04646964,GALAXY
148.8263603,0.290972875,0.000878114,STAR
148.9369916,0.252379383,-5.08E-05,STAR
148.9804821,0.273228989,0.000134018,STAR
148.8796272,0.354850328,0.1261049,GALAXY
148.9247501,0.222548913,0.03546179,GALAXY
148.9754109,0.332932538,0.04747811,GALAXY
148.9824397,0.229872354,0.06247292,GALAXY
148.9961356,0.308170072,0.000194298,STAR
149.0410136,0.325857163,0.03545549,GALAXY
149.0575321,0.213923136,-9.72E-05,STAR
149.0618307,0.234441385,0.000244192,STAR
149.0831403,0.325245894,0.001118533,STAR
149.0871021,0.305417336,4.67E-05,STAR
149.1329386,0.27885707,-1.04E-05,STAR
149.0057774,0.358014763,0.04720632,GALAXY
149.2260687,0.245578199,-6.16E-05,STAR
149.2673959,0.392245454,0.000250126,STAR
149.2141666,0.208799417,0.0650453,GALAXY
149.2502395,0.274271483,0.1369716,GALAXY
149.257602,0.356504495,0.08850689,GALAXY
149.307881,0.360666479,0.000288178,STAR
149.3228348,0.220425381,0.000101524,STAR
149.391781,0.315558208,-0.000122831,STAR
149.4126436,0.332572569,0.08085039,GALAXY
149.5129278,0.296310368,0.000115983,STAR
149.5315434,0.38216155,0.000236933,STAR
149.5506406,0.237244856,0.03502265,GALAXY
149.5780723,0.24832581,0.000235166,STAR
149.5794183,0.21619147,0.000139555,STAR
149.6134699,0.382478783,0.05647835,GALAXY
149.7708952,0.286602514,3.06E-05,STAR
149.8284968,0.371885749,0.000571062,STAR
149.8650389,0.287384188,4.08E-05,STAR
149.8722588,0.317494371,0.000212412,STAR
149.8893375,0.263076614,-0.00015267,STAR
149.8689665,0.393162464,0.2027204,GALAXY
149.8717617,0.359548933,0.07743941,GALAXY
149.9144606,0.411247045,0.000157964,STAR
149.9489142,0.29494796,9.02E-05,STAR
150.0552408,0.312838451,4.66E-05,STAR
150.066131,0.2600306,0.000154712,STAR
150.1506235,0.296711635,-6.91E-06,STAR
150.1883859,0.280159372,9.52E-06,STAR
150.0696316,0.275633916,0.08826268,GALAXY
150.2681631,0.354522777,0.001119249,STAR
155.4402233,-0.181412469,1.21E-05,STAR
155.4840007,-0.071521539,0.07870299,GALAXY
155.5417446,-0.055372384,0.07183877,GALAXY
155.561088,-0.027245837,0.1125911,GALAXY
155.6860176,-0.12651575,1.403561,QSO
155.6886466,-0.003088307,0.06255899,GALAXY
155.7116109,-0.016959972,0.06253219,GALAXY
155.7511609,-0.059961878,0.06272236,GALAXY
155.7753352,-0.200854309,0.09257647,GALAXY
155.8528432,-0.165606488,0.09317704,GALAXY
155.9180157,-0.061481421,0.094426,GALAXY
156.2513956,-0.149946705,0.000324226,STAR
156.2671877,-0.108478805,0.9878923,QSO
156.2844892,-0.075292626,0.09625829,GALAXY
156.3642935,-0.088638278,1.896616,QSO
156.5637912,-0.108395839,1.350456,QSO
156.7689891,-0.189248195,0.09517123,GALAXY
156.775109,-0.186797504,0.09610251,GALAXY
156.8559711,-0.093223432,0.00083366,STAR
156.7876428,-0.03771701,0.05606531,GALAXY
156.8520006,-0.201359107,0.05642423,GALAXY
157.1781877,-0.144494357,0.03452292,GALAXY
157.2254154,-0.037395018,0.09401862,GALAXY
157.2549812,-0.108370551,0.00014573,STAR
157.3632987,-0.197957787,0.000635232,STAR
157.2343605,-0.033929798,0.09467486,GALAXY
157.2396649,-0.130279184,0.07181334,GALAXY
157.3032653,-0.110726408,0.09450503,GALAXY
157.3918848,-0.057385003,0.1468786,GALAXY
157.4168699,-0.035989677,0.09498288,GALAXY
157.4301328,-0.132374963,0.118056,GALAXY
157.4693309,-0.174376172,0.03494354,GALAXY
157.5567572,-0.122568093,0.0935319,GALAXY
157.5293579,-0.176220157,0.07396382,GALAXY
157.9482335,-0.134501194,0.000970754,STAR
157.9348673,-0.018340593,0.08698336,GALAXY
158.0197657,-0.188658238,1.875947,QSO
158.0139215,-0.205950659,0.09084529,GALAXY
158.1304528,-0.106581744,0.06510175,GALAXY
158.1985492,-0.204757064,0.03397743,GALAXY
158.4392715,-0.071601831,0.000359334,STAR
158.442433,-0.037610835,1.172575,QSO
158.5313321,-0.048171489,0.0648981,GALAXY
158.7780972,-0.030331648,0.08272831,GALAXY
158.9733528,-0.056488268,0.05840081,GALAXY
159.1486047,-0.010120035,-6.49E-05,STAR
159.059542,-0.15901912,0.02770622,GALAXY
159.3094966,-0.087440137,0.02126185,GALAXY
159.3407252,-0.001549367,0.000760672,STAR
188.4163468,0.192647671,-0.000132917,STAR
188.4232395,0.158059445,-0.000173108,STAR
188.4716891,0.122943277,9.88E-06,STAR
188.5491585,0.144958151,-5.15E-05,STAR
188.4399406,0.199512868,0.2384535,QSO
188.5666937,0.196376261,-0.000773104,STAR
188.5685389,0.014523696,-3.29E-05,STAR
188.5959222,0.043278119,-0.000250066,STAR
188.6073753,0.024816067,-0.000481667,STAR
188.6136464,0.185213149,0.000112753,STAR
188.7561733,0.115590702,6.11E-06,STAR
188.7846104,0.013233582,3.38E-05,STAR
188.8297189,0.170913248,1.86E-05,STAR
